Sequence;Type;Année;Tour;Département;Commune;Numéro du bureau; Code canton;Code circonscription;Indicatif;Nombre d'inscrits;Nombre d'abstentions;Nombre de votants;Nombre de votants d'après les feuilles d'émargement;Nombre de bulletins blancs;Nombre de bulletins nuls;Nombre d'exprimés;Nombre de candidats;Sigle du candidat;Nombre de voix du candidat;Sigle du candidat;Nombre de voix du candidat;ADRESSE;NOM;Geo Shape;pourcentage_participation;geo_point_2d
101;PR;2017;2;31;555;0098;20;04;I;1187;611;576;576;20;5;551;2;LEPE;55;LEPE;55;PLACE MARTIN LUTHER KING;CSC ALBAN MINVILLE;"{""type"": ""Polygon"", ""coordinates"": [[[1.4018517865, 43.5622904248], [1.4030612763, 43.5620541009], [1.4021732131, 43.5612691476], [1.4045768683, 43.5607325636], [1.4039860376, 43.5601687719], [1.4032133688, 43.5595105705], [1.4023256497, 43.5586435617], [1.4019351838, 43.5581795345], [1.4018782724, 43.5580992741], [1.3990388742, 43.5587807413], [1.3989483349, 43.5594853969], [1.3994735296, 43.5608489733], [1.398633164, 43.5612765238], [1.3974754777, 43.5611068107], [1.3959954464, 43.5608619163], [1.3949048008, 43.5612750694], [1.3949144169, 43.5617134776], [1.3954459745, 43.5617500707], [1.3956163379, 43.5615896992], [1.3958385575, 43.5616889961], [1.3957236474, 43.5618810529], [1.3961550013, 43.5624154187], [1.3968822135, 43.5624214624], [1.3967662282, 43.5626816296], [1.3961792325, 43.5626124165], [1.395864783, 43.5629996118], [1.3960569079, 43.5632755889], [1.3958029915, 43.5633709256], [1.3955830424, 43.5631268899], [1.3952471509, 43.5631401788], [1.3952719264, 43.5633021769], [1.3955145794, 43.5639220206], [1.395644396, 43.5644368479], [1.3959527266, 43.5644394157], [1.3964184044, 43.5651093597], [1.3962771371, 43.5651564392], [1.3958382936, 43.5646002492], [1.3956977917, 43.5645990794], [1.3960422717, 43.5658603031], [1.3967671951, 43.5658672838], [1.3967255966, 43.5655483235], [1.3970142799, 43.5654262974], [1.3972656089, 43.5647847868], [1.3993558617, 43.5648040661], [1.3996431896, 43.5645429072], [1.3995721586, 43.5640422339], [1.4000253062, 43.5638751506], [1.4002793784, 43.5632770027], [1.4004455918, 43.5628204076], [1.4003201653, 43.5626391847], [1.4018517865, 43.5622904248]]]}";48.5256950294861;43.5617644782, 1.39938654763
109;PR;2017;2;31;555;0106;20;04;I;782;284;498;498;42;8;448;2;LEPE;117;LEPE;117;2 IMPASSE DES VERGERS;MATERNELLE DES VERGERS;"{""type"": ""Polygon"", ""coordinates"": [[[1.3988435528, 43.5826253856], [1.3981616211, 43.5814607211], [1.3976144626, 43.5808317305], [1.3978114357, 43.5795598727], [1.3977344281, 43.5793255387], [1.3994040376, 43.5791690664], [1.3998383607, 43.5790260148], [1.3998320605, 43.579012719], [1.4035611472, 43.5761483522], [1.4035560031, 43.5761445252], [1.4036850837, 43.5753782731], [1.4035057541, 43.5746946319], [1.4033646575, 43.5743963856], [1.4049130229, 43.5744110371], [1.406236212, 43.5756831142], [1.4076599558, 43.577063118], [1.4074104798, 43.5774251166], [1.4069715422, 43.5780648676], [1.4063900163, 43.578927958], [1.4057639316, 43.5801703831], [1.4053580803, 43.5808250406], [1.404351821, 43.5824884501], [1.4042969573, 43.5825763077], [1.4033080612, 43.5840021557], [1.4029752303, 43.5844990276], [1.4024642564, 43.5852067626], [1.4010015278, 43.5847326598], [1.4005043112, 43.5837877359], [1.400378146, 43.5835331254], [1.4003651938, 43.5831138867], [1.3998671575, 43.5829186443], [1.3988435528, 43.5826253856]]]}";63.68286445012787;43.5798265943, 1.40273874495
116;PR;2017;2;31;555;112A;20;04;I;1046;292;754;752;75;26;653;2;LEPE;134;LEPE;134;4 CHEMIN LIFFARD;ECOLE PAUL BERT;"{""type"": ""Polygon"", ""coordinates"": [[[1.3717082267, 43.5624447138], [1.3774146828, 43.5592641302], [1.3786754921, 43.5585388931], [1.3807319599, 43.5606302575], [1.3827140157, 43.559537181], [1.3829869471, 43.559798432], [1.3842423006, 43.5613213037], [1.3864611898, 43.5635210715], [1.3868039265, 43.5633642745], [1.3849551775, 43.5615806491], [1.3855479143, 43.5613151209], [1.3854901632, 43.561125684], [1.3847158284, 43.5612974023], [1.3828315266, 43.5591474592], [1.3845803178, 43.5581953252], [1.3831833452, 43.5569192741], [1.3813251881, 43.5578941924], [1.3806745417, 43.5573465713], [1.3799370508, 43.5567612189], [1.3781728656, 43.5554556139], [1.3778041014, 43.5551644502], [1.375519556, 43.5534022804], [1.3752511648, 43.5533237831], [1.3751898895, 43.5534670643], [1.374083536, 43.5558542201], [1.3745272496, 43.5562577161], [1.3752825933, 43.5569389001], [1.3758033522, 43.5574038553], [1.3763026108, 43.557855794], [1.3774411817, 43.5589173522], [1.3771987626, 43.559062218], [1.3714890178, 43.5622789928], [1.3717082267, 43.5624447138]]]}";71.89292543021033;43.5577132821, 1.37891440897
95;PR;2017;2;31;555;0092;20;09;I;1116;361;755;755;69;22;664;2;LEPE;173;LEPE;173;6 IMPASSE DES GLIERES;ECOLE BUFFON;"{""type"": ""Polygon"", ""coordinates"": [[[1.4073657236, 43.5560970446], [1.4068960271, 43.5563514796], [1.4068448583, 43.5563794416], [1.4064602964, 43.5565134748], [1.4059948019, 43.5567480703], [1.4052526908, 43.5571185236], [1.4043614817, 43.5574555763], [1.4038033968, 43.557620333], [1.4019351838, 43.5581795345], [1.4023256497, 43.5586435617], [1.4032133688, 43.5595105705], [1.4039860376, 43.5601687719], [1.4045768683, 43.5607325636], [1.4021732131, 43.5612691476], [1.4030612763, 43.5620541009], [1.4041191917, 43.5629892588], [1.4066729667, 43.5623549347], [1.4078678075, 43.5633059647], [1.4087449353, 43.5640471925], [1.4091504759, 43.5639068739], [1.4094382154, 43.5637266279], [1.4104873991, 43.5633586596], [1.4115105284, 43.5629923582], [1.4127522491, 43.5625398436], [1.4111318293, 43.5600553072], [1.4101286696, 43.5585484258], [1.4089297815, 43.5567466256], [1.4081769827, 43.5556277969], [1.4077727655, 43.5558553361], [1.4073657236, 43.5560970446]]]}";67.65232974910394;43.5601357977, 1.4073336793
143;PR;2017;2;31;555;0139;15;04;I;1019;316;703;703;48;20;635;2;LEPE;127;LEPE;127;20 CHEMIN ROCAMADOUR;ECOLE LARDENNE;"{""type"": ""Polygon"", ""coordinates"": [[[1.3782091846, 43.5870351493], [1.377527552, 43.5876093777], [1.3768192336, 43.5881590104], [1.3762714271, 43.5885862308], [1.3763685699, 43.588812551], [1.3769852199, 43.5896760433], [1.3770696992, 43.5899653557], [1.3780789787, 43.5900722583], [1.3818544702, 43.5907304526], [1.3842121993, 43.591114703], [1.3840729238, 43.5908535949], [1.3849291418, 43.5895645909], [1.3856496089, 43.5884608285], [1.3891413455, 43.5893189189], [1.3896026667, 43.5886283112], [1.3892601196, 43.5885592161], [1.3889198071, 43.5890067295], [1.3857786731, 43.5882595454], [1.3843582771, 43.5878447445], [1.385949514, 43.5861873188], [1.3865229719, 43.5855654529], [1.3868597778, 43.5856164929], [1.3877965259, 43.5857781867], [1.3877965259, 43.5857781867], [1.3879307302, 43.5854684187], [1.3860761716, 43.5851283382], [1.3824860645, 43.5843355521], [1.3818908711, 43.5842775485], [1.381578118, 43.5845364893], [1.3802299911, 43.5855823915], [1.379008358, 43.5865250687], [1.3782091846, 43.5870351493]]]}";68.9892051030422;43.5878045043, 1.38192628114
47;PR;2017;2;31;555;0047;18;04;I;1005;273;732;732;60;11;661;2;LEPE;102;LEPE;102;20 B PLACE MARIUS PINEL;GROUPE SCOLAIRE BONHOURE;"{""type"": ""Polygon"", ""coordinates"": [[[1.4732225345, 43.6067805442], [1.4732987033, 43.6065277326], [1.4741257604, 43.60487442], [1.4744478704, 43.6043431037], [1.4734515139, 43.6040186508], [1.4725932282, 43.6034593001], [1.4721234376, 43.6031697874], [1.4714015158, 43.60272655], [1.4709408049, 43.6024637721], [1.4708808089, 43.6024290632], [1.4705253409, 43.602717549], [1.4686478612, 43.6017721137], [1.4681429604, 43.6023027948], [1.468026725, 43.6023326093], [1.4685907574, 43.6025810337], [1.4678152659, 43.6033546957], [1.4673227227, 43.6031143833], [1.4665026207, 43.6038699952], [1.4666126871, 43.6039398836], [1.4681054783, 43.6047251996], [1.4685385181, 43.604354591], [1.4687089166, 43.6043654024], [1.4689877768, 43.6045102252], [1.4694626995, 43.6048158841], [1.4709183245, 43.6054424356], [1.4711855053, 43.605459138], [1.4708146498, 43.6058035378], [1.4729708674, 43.6068478592], [1.4732225345, 43.6067805442]]]}";72.83582089552239;43.6042260938, 1.47081406449
21;PR;2017;2;31;555;0021;17;02;I;1114;358;756;756;66;20;670;2;LEPE;88;LEPE;88;18 RUE DU FAUBOURG BONNEFOY;ECOLE BONNEFOY;"{""type"": ""Polygon"", ""coordinates"": [[[1.4561591007, 43.6187120883], [1.4560498019, 43.6187802921], [1.4542516193, 43.6193871622], [1.4530186379, 43.6197787365], [1.4529536913, 43.6197997736], [1.4531381666, 43.6201824999], [1.4533252538, 43.6206532363], [1.4535083115, 43.6212204534], [1.4536339901, 43.6217049046], [1.4538547707, 43.6224521702], [1.4545908192, 43.6238496571], [1.4544682513, 43.6239471032], [1.4557845633, 43.6242411849], [1.4559887909, 43.6238160671], [1.456084057, 43.623361722], [1.4567496089, 43.6236251834], [1.4571997368, 43.6236589548], [1.4574649306, 43.6236042482], [1.4581540257, 43.623773272], [1.4588882993, 43.6239544221], [1.4589369042, 43.623782981], [1.4590142235, 43.6235942871], [1.4578828983, 43.6212814151], [1.4574200163, 43.6202848868], [1.4571054791, 43.6196229931], [1.4561591007, 43.6187120883]]]}";67.86355475763017;43.6215724561, 1.45585985552
24;PR;2017;2;31;555;0024;17;02;I;1224;392;832;832;57;21;754;2;LEPE;101;LEPE;101;270 RUE DE PERIOLE;ESPACE BONNEFOY PERIOLE;"{""type"": ""Polygon"", ""coordinates"": [[[1.4563107913, 43.6117349993], [1.4564430075, 43.6123468559], [1.455942887, 43.6150034829], [1.4565277633, 43.6156987018], [1.4571689306, 43.6152310279], [1.4589952824, 43.6153852126], [1.4587690249, 43.6161965737], [1.4598028679, 43.6163036017], [1.4606920569, 43.6146486122], [1.4609569346, 43.6148262499], [1.4611948286, 43.61472914], [1.4618842533, 43.615046689], [1.4620120283, 43.6147225027], [1.4621994279, 43.6145360988], [1.4617980009, 43.6144525757], [1.4610968068, 43.6140424358], [1.4584530246, 43.6122696518], [1.4576397932, 43.6117203544], [1.4570643494, 43.6118472512], [1.4567323569, 43.6118264465], [1.4563107913, 43.6117349993]]]}";67.97385620915033;43.6140318972, 1.45841834296
8;PR;2017;2;31;555;0008;17;01;I;1174;414;760;760;62;15;683;2;LEPE;70;LEPE;70;13 BOULEVARD D ARCOLE;ECOLE DU NORD;"{""type"": ""Polygon"", ""coordinates"": [[[1.4391712422, 43.6098299003], [1.4391528179, 43.6095828164], [1.4391390546, 43.609198578], [1.438973064, 43.609153743], [1.438748795, 43.6092607663], [1.4375208437, 43.6084874999], [1.4370609251, 43.6084811171], [1.436009007, 43.6107498442], [1.4368925208, 43.6110037711], [1.4353318962, 43.613638681], [1.4366405558, 43.6138060251], [1.4367017391, 43.6141773722], [1.4368170622, 43.6140844539], [1.4367539202, 43.6133466476], [1.4373101448, 43.6134269709], [1.4372272729, 43.6125859402], [1.4370734141, 43.6118956785], [1.4371123507, 43.6118311792], [1.4387317304, 43.6115844393], [1.4388669952, 43.6113347857], [1.439340838, 43.6105020468], [1.4393722793, 43.6103299792], [1.4392480628, 43.6099381517], [1.4391712422, 43.6098299003]]]}";64.73594548551958;43.6109152663, 1.43742933285
46;PR;2017;2;31;555;0046;18;02;I;483;237;246;246;6;8;232;2;LEPE;44;LEPE;44;20 B PLACE MARIUS PINEL;GROUPE SCOLAIRE BONHOURE;"{""type"": ""Polygon"", ""coordinates"": [[[1.4709715454, 43.6073447038], [1.4720467171, 43.6070963701], [1.4722813665, 43.6070351447], [1.4729708674, 43.6068478592], [1.4732225345, 43.6067805442], [1.4731346397, 43.6070722096], [1.4728523557, 43.6076637189], [1.4708208982, 43.6091884114], [1.4707093324, 43.6090833067], [1.4699466067, 43.6086781653], [1.468392657, 43.6078749989], [1.467917725, 43.6075972973], [1.467564681, 43.6073598437], [1.46714305, 43.6072208577], [1.4672675579, 43.6072291073], [1.4688416486, 43.6072851987], [1.4709715454, 43.6073447038]]]}";50.931677018633536;43.6078625576, 1.47061673282
13;PR;2017;2;31;555;0013;17;01;I;1200;445;755;755;54;16;685;2;LEPE;96;LEPE;96;60 RUE MATABIAU;ECOLE BAYARD;"{""type"": ""Polygon"", ""coordinates"": [[[1.4462503199, 43.6080136438], [1.4492818013, 43.6096730406], [1.4491698496, 43.6097582618], [1.4495276973, 43.60965931], [1.4498083368, 43.6093460623], [1.4500945106, 43.609025823], [1.4502757542, 43.6090959575], [1.4506437742, 43.608739197], [1.4505407863, 43.6085804381], [1.4511331891, 43.6078283323], [1.4513242385, 43.6075129317], [1.4487183918, 43.6057688797], [1.4486748746, 43.6058102034], [1.4472025141, 43.6071387793], [1.4462503199, 43.6080136438]]]}";62.916666666666664;43.6077911122, 1.44892026001
57;PR;2017;2;31;555;0057;18;03;I;1272;375;897;897;86;32;779;2;LEPE;79;LEPE;79;101 GRANDE RUE ST MICHEL;ECOLE PIERRE DUPONT;"{""type"": ""Polygon"", ""coordinates"": [[[1.4417360851, 43.5842215865], [1.4417719877, 43.5839792088], [1.4427705165, 43.5839297767], [1.4441939178, 43.5838428853], [1.4444070297, 43.5840183325], [1.444405168, 43.5850145917], [1.4443441652, 43.5850907465], [1.4443460048, 43.5853159359], [1.4443496411, 43.5858571484], [1.4444280796, 43.5862702786], [1.4445298663, 43.5885200256], [1.4446741311, 43.5899299438], [1.4444702888, 43.5899822715], [1.4444351604, 43.5898069578], [1.4442526531, 43.5882557628], [1.4420699628, 43.5881136569], [1.4419211298, 43.5861911919], [1.4418710803, 43.5852186238], [1.4418219906, 43.5848369797], [1.4417360851, 43.5842215865]]]}";70.51886792452831;43.5861371418, 1.44322626641
16;PR;2017;2;31;555;0016;17;01;I;1239;335;904;904;73;36;795;2;LEPE;106;LEPE;106;60 RUE MATABIAU;ECOLE BAYARD;"{""type"": ""Polygon"", ""coordinates"": [[[1.448464333, 43.6123716132], [1.4482672046, 43.6124930644], [1.4487572539, 43.6128138594], [1.4480199592, 43.6134448189], [1.4479004166, 43.6134278003], [1.4493979073, 43.614560243], [1.4515738271, 43.6134700451], [1.452054255, 43.6127113423], [1.4517712179, 43.6123237029], [1.4517271637, 43.6111662424], [1.4513654334, 43.6109722983], [1.450545393, 43.6116546649], [1.4484743898, 43.6103810389], [1.448337462, 43.6104821462], [1.4475249719, 43.6110926467], [1.448464333, 43.6123716132]]]}";72.96206618240517;43.6124721294, 1.44980090939
19;PR;2017;2;31;555;0019;17;01;I;917;297;620;620;40;12;568;2;LEPE;50;LEPE;50;PL PIERRE PAUL RIQUET;CENTRE SPORTIF LEO LAGRANGE;"{""type"": ""Polygon"", ""coordinates"": [[[1.4541121745, 43.6093778111], [1.4549741873, 43.6085707548], [1.4554495498, 43.6077046875], [1.4560316712, 43.6066538077], [1.4565849799, 43.605650663], [1.4568938349, 43.6050918064], [1.4538922894, 43.6045546195], [1.453885367, 43.6047142516], [1.4531190515, 43.6058831386], [1.4531058191, 43.6062153616], [1.4529968099, 43.6080490801], [1.4531626327, 43.6081627406], [1.4542176587, 43.6088956552], [1.4541121745, 43.6093778111]]]}";67.61177753544165;43.60658076, 1.45461554162
51;PR;2017;2;31;555;0051;18;03;I;1131;309;822;822;85;24;713;2;LEPE;94;LEPE;94;21 AVENUE FRIZAC;ECOLE JEAN JAURES;"{""type"": ""Polygon"", ""coordinates"": [[[1.4531126017, 43.591336371], [1.4528957428, 43.5928167113], [1.4580331387, 43.5922331985], [1.4593660359, 43.5919710553], [1.4594634142, 43.591667114], [1.4596085785, 43.591541941], [1.459991992, 43.5911724303], [1.4602457167, 43.5910005891], [1.4604600142, 43.5907436287], [1.4609076725, 43.5878251484], [1.4604354311, 43.5876425033], [1.4553799529, 43.5897810395], [1.4544013204, 43.5885984133], [1.4533433926, 43.589035608], [1.4542611239, 43.5901367205], [1.4526613313, 43.5908275923], [1.4526118455, 43.5909947916], [1.4526583444, 43.5910891289], [1.4528245833, 43.5912981157], [1.4531126017, 43.591336371]]]}";72.67904509283821;43.5905068983, 1.45694438038
218;PR;2017;2;31;555;0211;23;02;I;1106;371;735;735;56;15;664;2;LEPE;109;LEPE;109;49 CHEMIN MICHOUN;ECOLE MICHOUN;"{""type"": ""Polygon"", ""coordinates"": [[[1.4678891992, 43.6265694106], [1.4671473969, 43.6261701308], [1.4670428288, 43.6261059378], [1.4672372005, 43.6255982012], [1.4674504482, 43.6250475163], [1.468180705, 43.6243536534], [1.4693306074, 43.6250732766], [1.46977832, 43.6249158657], [1.471509267, 43.6259934884], [1.4707977437, 43.6268291577], [1.4705102428, 43.627254612], [1.4712949708, 43.6277497544], [1.4719498238, 43.6283101282], [1.4726300276, 43.6288300133], [1.4728034325, 43.6288180872], [1.4729553438, 43.6288514173], [1.4733624772, 43.6284747552], [1.4737675512, 43.6287216151], [1.4746682215, 43.6288515266], [1.4752079309, 43.6288437473], [1.4753228282, 43.6288544301], [1.4753572605, 43.6291484874], [1.4747928493, 43.6298142999], [1.4749397176, 43.6299249277], [1.4754918263, 43.6300719521], [1.4743624293, 43.6324948162], [1.4740259608, 43.6331269907], [1.4739761012, 43.6332993568], [1.4693015276, 43.6311091149], [1.4690859923, 43.6310122499], [1.466620262, 43.6299040388], [1.4670557759, 43.6299586605], [1.4681118218, 43.6299800091], [1.4681127721, 43.6296460323], [1.4681196011, 43.6289970447], [1.4686205398, 43.6290340025], [1.468633008, 43.6291618245], [1.4687368906, 43.6291834335], [1.4687808012, 43.6300163617], [1.4686717707, 43.6300798618], [1.4686777252, 43.6302076352], [1.4690525112, 43.6299626221], [1.4691267128, 43.629786259], [1.4692729497, 43.629582071], [1.4694958862, 43.6293888796], [1.4699813207, 43.629147546], [1.4703867409, 43.6291241544], [1.4706750594, 43.6291821808], [1.4710358596, 43.6291820995], [1.4713066452, 43.6290119762], [1.4710824701, 43.6288418523], [1.4705169615, 43.6281383426], [1.4698795185, 43.6278155686], [1.4696534706, 43.6276851671], [1.4695618946, 43.6276229687], [1.4678891992, 43.6265694106]]]}";66.45569620253164;43.6292262961, 1.47128897883
243;PR;2017;2;31;555;0236;24;03;I;1165;350;815;815;73;24;718;2;LEPE;134;LEPE;134;8 RUE CLAUDIUS ROUGENET;ECOLE CHATEAU DE L'HERS;"{""type"": ""Polygon"", ""coordinates"": [[[1.4836041214, 43.5965131615], [1.4838482464, 43.5970126606], [1.4840969697, 43.5971895629], [1.484144046, 43.5974482058], [1.4841101521, 43.5978169417], [1.4839932303, 43.598256009], [1.4837591923, 43.5987821801], [1.4834478746, 43.5993418299], [1.484244712, 43.5997915613], [1.4844218075, 43.5995147353], [1.4853780923, 43.5996477623], [1.4854439234, 43.5997788231], [1.4851994331, 43.6004913096], [1.4854618816, 43.6006200623], [1.4862391897, 43.6008889252], [1.4864576244, 43.6008177167], [1.4869316263, 43.6000776193], [1.4872032743, 43.5991931415], [1.4871492977, 43.5990517636], [1.4859871739, 43.5982899264], [1.4847546193, 43.5980867071], [1.4851325861, 43.5967772785], [1.4852961764, 43.596990438], [1.4901803478, 43.5984784098], [1.4902738493, 43.598310698], [1.4902979641, 43.5982626222], [1.4898338266, 43.5981266956], [1.4906408283, 43.5954703451], [1.4912493699, 43.5951513186], [1.4910529313, 43.5947742446], [1.4908516484, 43.5948313988], [1.4903587421, 43.5940632491], [1.4893732882, 43.5944324337], [1.4887716533, 43.5946313476], [1.4881475073, 43.5948575235], [1.4880002602, 43.5945006782], [1.4848603345, 43.5950542354], [1.4850304492, 43.5959969047], [1.4836041214, 43.5965131615]]]}";69.95708154506438;43.5969607513, 1.48716043746
155;PR;2017;2;31;555;0151;16;04;I;1083;302;781;781;64;23;694;2;LEPE;98;LEPE;98;270 RUE DES FONTAINES;ECOLE DES GAIS PINSONS;"{""type"": ""Polygon"", ""coordinates"": [[[1.411929137, 43.6089557291], [1.4173261376, 43.606114573], [1.4178698452, 43.6058489768], [1.4186661927, 43.6055763016], [1.4178977824, 43.6046419864], [1.4177046177, 43.6044180778], [1.4174875945, 43.6043826208], [1.4161907769, 43.6032430879], [1.4156955893, 43.6030180871], [1.415411245, 43.6020943861], [1.415334365, 43.6018688281], [1.4126703486, 43.6025012069], [1.4106636429, 43.6029774782], [1.4095812313, 43.6033275808], [1.4090846995, 43.6034880976], [1.4085708752, 43.6036784801], [1.4090332018, 43.6045962114], [1.4101515333, 43.6042657037], [1.4101437641, 43.6047670926], [1.4106219072, 43.6049990217], [1.4107589348, 43.6050625866], [1.4110848741, 43.6052024402], [1.4115722236, 43.6054287644], [1.411803647, 43.6055347248], [1.4127167597, 43.605930094], [1.4130974371, 43.605898191], [1.4131981822, 43.6060352564], [1.4132034972, 43.6061970864], [1.4130198109, 43.6063715737], [1.4128679651, 43.6063400583], [1.4121282864, 43.6072735341], [1.4113333861, 43.6082406084], [1.4110333513, 43.6085468425], [1.411929137, 43.6089557291]]]}";72.11449676823638;43.6049577897, 1.4137910473
161;PR;2017;2;31;555;0157;16;01;I;1090;320;770;770;60;17;693;2;LEPE;98;LEPE;98;PL MARCHE AUX COCHONS;MDC NORD;"{""type"": ""Polygon"", ""coordinates"": [[[1.4356522181, 43.6182556318], [1.4355019036, 43.6182910386], [1.4346705009, 43.6198092761], [1.4345763592, 43.6199432613], [1.4335899684, 43.6196330546], [1.433343651, 43.6195503042], [1.4327875566, 43.6204562586], [1.432152799, 43.6202432285], [1.432288319, 43.6200931537], [1.4321961877, 43.6200618961], [1.4326240898, 43.6193084417], [1.4325306305, 43.6192610504], [1.4320435269, 43.6190391895], [1.4314983358, 43.6198743746], [1.4321414069, 43.6200954684], [1.4320613626, 43.62018762], [1.4317053166, 43.6206003819], [1.4313715074, 43.6209820659], [1.4311227107, 43.6212783919], [1.4307528385, 43.6217020992], [1.4327829227, 43.622324783], [1.4330877633, 43.6219743097], [1.4335888461, 43.6215657916], [1.4338216429, 43.621242181], [1.4342854588, 43.620627103], [1.4355662925, 43.6210167018], [1.4344302821, 43.6233691961], [1.4368729545, 43.623647829], [1.4370208683, 43.6218981443], [1.4370244101, 43.621564113], [1.4370246275, 43.6215552865], [1.4370580264, 43.6203024096], [1.437062981, 43.6201296178], [1.437055148, 43.6199342121], [1.4369391212, 43.6188431693], [1.4367471674, 43.6181700114], [1.4367366441, 43.6178900591], [1.4364932471, 43.6185310206], [1.4356522181, 43.6182556318]]]}";70.64220183486239;43.6209396363, 1.43477828004
